Key,ShortKey,Source,Row,Module,Field,Role,CN,TH
StageGroup_15898_Desc,aQZN,g关卡组_StageGroup_A.csv,77,StageGroup,Desc,,它们在黑暗中扭曲、融合，然后被小心翼翼地保管在造像里。\n这是一次蓄谋已久的重逢。,พวกมันบิดเบี้ยวและหลอมรวมเข้าหากันในความมืด จากนั้นจึงถูกเก็บรักษาไว้อย่างระมัดระวังภายในรูปปั้น\nนี่คือการพบกันอีกครั้งที่ถูกจัดเตรียมมาอย่างยาวนาน
StageGroup_15898_TypeText,aQZQ,g关卡组_StageGroup_A.csv,77,StageGroup,TypeText,,深海之遗,มรดกแห่งห้วงทะเลลึก
StageGroup_15931_Name,aRcq,g关卡组_StageGroup_A.csv,78,StageGroup,Name,,血肉之沼,บึงเลือดเนื้อ
StageGroup_15931_Desc,aRcp,g关卡组_StageGroup_A.csv,78,StageGroup,Desc,,它们在黑暗中扭曲、融合，然后被小心翼翼地保管在造像里。\n这是一次蓄谋已久的重逢。,พวกมันบิดเบี้ยวและหลอมรวมเข้าหากันในความมืด จากนั้นจึงถูกเก็บรักษาไว้อย่างระมัดระวังภายในรูปปั้น\nนี่คือการหวนคืนสู่กันและกันที่ได้ถูกจัดเตรียมไว้อย่างยาวนาน
StageGroup_15931_TypeText,aRcs,g关卡组_StageGroup_A.csv,78,StageGroup,TypeText,,血肉之沼,บึงเลือดเนื้อ
StageGroup_15869_Name,aQXC,g关卡组_StageGroup_A.csv,79,StageGroup,Name,,超维之旅,ผจญห้วงมิติ
StageGroup_15869_Desc,aQXB,g关卡组_StageGroup_A.csv,79,StageGroup,Desc,,它们在黑暗中扭曲、融合，然后被小心翼翼地保管在造像里。\n这是一次蓄谋已久的重逢。,พวกมันบิดเบี้ยวและหลอมรวมเข้าหากันในความมืด จากนั้นจึงถูกเก็บรักษาไว้อย่างระมัดระวังภายในรูปปั้น\nนี่คือการหวนคืนสู่กันและกันที่ได้ถูกจัดเตรียมไว้อย่างยาวนาน
StageGroup_15869_TypeText,aQXE,g关卡组_StageGroup_A.csv,79,StageGroup,TypeText,,超维之旅,ผจญห้วงมิติ
StageGroup_15910_Name,aRaK,g关卡组_StageGroup_A.csv,80,StageGroup,Name,,混沌之域,ดินแดนโกลาหล
StageGroup_15910_Desc,aRaJ,g关卡组_StageGroup_A.csv,80,StageGroup,Desc,,它们在黑暗中扭曲、融合，然后被小心翼翼地保管在造像里。\n这是一次蓄谋已久的重逢。,พวกมันบิดเบี้ยวและหลอมรวมเข้าหากันในความมืด จากนั้นจึงถูกเก็บรักษาไว้อย่างระมัดระวังภายในรูปปั้น\nนี่คือการหวนคืนสู่กันและกันที่ได้ถูกจัดเตรียมไว้อย่างยาวนาน
StageGroup_15910_TypeText,aRaM,g关卡组_StageGroup_A.csv,80,StageGroup,TypeText,,混沌之域,ดินแดนโกลาหล
StageGroup_15900_Name,aQZW,g关卡组_StageGroup_A.csv,81,StageGroup,Name,,深海之遗,มรดกแห่งห้วงทะเลลึก
StageGroup_15900_Desc,aQZV,g关卡组_StageGroup_A.csv,81,StageGroup,Desc,,它们在黑暗中扭曲、融合，然后被小心翼翼地保管在造像里。\n这是一次蓄谋已久的重逢。,พวกมันบิดเบี้ยวและหลอมรวมเข้าหากันในความมืด จากนั้นจึงถูกเก็บรักษาไว้อย่างระมัดระวังภายในรูปปั้น\nนี่คือการพบกันอีกครั้งที่ถูกจัดเตรียมมาอย่างยาวนาน
StageGroup_15900_TypeText,aQZY,g关卡组_StageGroup_A.csv,81,StageGroup,TypeText,,深海之遗,มรดกแห่งห้วงทะเลลึก
StageGroup_15930_Name,aRcm,g关卡组_StageGroup_A.csv,82,StageGroup,Name,,血肉之沼,บึงเลือดเนื้อ
StageGroup_15930_Desc,aRcl,g关卡组_StageGroup_A.csv,82,StageGroup,Desc,,它们在黑暗中扭曲、融合，然后被小心翼翼地保管在造像里。\n这是一次蓄谋已久的重逢。,พวกมันบิดเบี้ยวและหลอมรวมเข้าหากันในความมืด จากนั้นจึงถูกเก็บรักษาไว้อย่างระมัดระวังภายในรูปปั้น\nนี่คือการหวนคืนสู่กันและกันที่ได้ถูกจัดเตรียมไว้อย่างยาวนาน
StageGroup_15930_TypeText,aRco,g关卡组_StageGroup_A.csv,82,StageGroup,TypeText,,血肉之沼,บึงเลือดเนื้อ
StageGroup_15870_Name,aQXG,g关卡组_StageGroup_A.csv,83,StageGroup,Name,,超维之旅,ผจญห้วงมิติ
StageGroup_15870_Desc,aQXF,g关卡组_StageGroup_A.csv,83,StageGroup,Desc,,它们在黑暗中扭曲、融合，然后被小心翼翼地保管在造像里。\n这是一次蓄谋已久的重逢。,พวกมันบิดเบี้ยวและหลอมรวมเข้าหากันในความมืด จากนั้นจึงถูกเก็บรักษาไว้อย่างระมัดระวังภายในรูปปั้น\nนี่คือการหวนคืนสู่กันและกันที่ได้ถูกจัดเตรียมไว้อย่างยาวนาน
StageGroup_15870_TypeText,aQXI,g关卡组_StageGroup_A.csv,83,StageGroup,TypeText,,超维之旅,ผจญห้วงมิติ
StageGroup_15911_Name,aRaO,g关卡组_StageGroup_A.csv,84,StageGroup,Name,,混沌之域,ดินแดนโกลาหล
StageGroup_15911_Desc,aRaN,g关卡组_StageGroup_A.csv,84,StageGroup,Desc,,它们在黑暗中扭曲、融合，然后被小心翼翼地保管在造像里。\n这是一次蓄谋已久的重逢。,พวกมันบิดเบี้ยวและหลอมรวมเข้าหากันในความมืด จากนั้นจึงถูกเก็บรักษาไว้อย่างระมัดระวังภายในรูปปั้น\nนี่คือการหวนคืนสู่กันและกันที่ได้ถูกจัดเตรียมไว้อย่างยาวนาน
StageGroup_15911_TypeText,aRaQ,g关卡组_StageGroup_A.csv,84,StageGroup,TypeText,,混沌之域,ดินแดนโกลาหล
StageGroup_15899_Name,aQZS,g关卡组_StageGroup_A.csv,85,StageGroup,Name,,深海之遗,มรดกแห่งห้วงทะเลลึก
StageGroup_15899_Desc,aQZR,g关卡组_StageGroup_A.csv,85,StageGroup,Desc,,它们在黑暗中扭曲、融合，然后被小心翼翼地保管在造像里。\n这是一次蓄谋已久的重逢。,พวกมันบิดเบี้ยวและหลอมรวมเข้าหากันในความมืด จากนั้นจึงถูกเก็บรักษาไว้อย่างระมัดระวังภายในรูปปั้น\nนี่คือการพบกันอีกครั้งที่ถูกจัดเตรียมมาอย่างยาวนาน
StageGroup_15899_TypeText,aQZU,g关卡组_StageGroup_A.csv,85,StageGroup,TypeText,,深海之遗,มรดกแห่งห้วงทะเลลึก
StageGroup_15929_Name,aRci,g关卡组_StageGroup_A.csv,86,StageGroup,Name,,血肉之沼,บึงเลือดเนื้อ
StageGroup_15929_Desc,aRch,g关卡组_StageGroup_A.csv,86,StageGroup,Desc,,它们在黑暗中扭曲、融合，然后被小心翼翼地保管在造像里。\n这是一次蓄谋已久的重逢。,พวกมันบิดเบี้ยวและหลอมรวมเข้าหากันในความมืด จากนั้นจึงถูกเก็บรักษาไว้อย่างระมัดระวังภายในรูปปั้น\nนี่คือการหวนคืนสู่กันและกันที่ได้ถูกจัดเตรียมไว้อย่างยาวนาน
StageGroup_15929_TypeText,aRck,g关卡组_StageGroup_A.csv,86,StageGroup,TypeText,,血肉之沼,บึงเลือดเนื้อ
StageGroup_15871_Name,aQXK,g关卡组_StageGroup_A.csv,87,StageGroup,Name,,超维之旅,ผจญห้วงมิติ
StageGroup_15871_Desc,aQXJ,g关卡组_StageGroup_A.csv,87,StageGroup,Desc,,它们在黑暗中扭曲、融合，然后被小心翼翼地保管在造像里。\n这是一次蓄谋已久的重逢。,พวกมันบิดเบี้ยวและหลอมรวมเข้าหากันในความมืด จากนั้นจึงถูกเก็บรักษาไว้อย่างระมัดระวังภายในรูปปั้น\nนี่คือการหวนคืนสู่กันและกันที่ได้ถูกจัดเตรียมไว้อย่างยาวนาน
StageGroup_15871_TypeText,aQXM,g关卡组_StageGroup_A.csv,87,StageGroup,TypeText,,超维之旅,ผจญห้วงมิติ
StageGroup_15912_Name,aRaS,g关卡组_StageGroup_A.csv,88,StageGroup,Name,,混沌之域,ดินแดนโกลาหล
StageGroup_15912_Desc,aRaR,g关卡组_StageGroup_A.csv,88,StageGroup,Desc,,它们在黑暗中扭曲、融合，然后被小心翼翼地保管在造像里。\n这是一次蓄谋已久的重逢。,พวกมันบิดเบี้ยวและหลอมรวมเข้าหากันในความมืด จากนั้นจึงถูกเก็บรักษาไว้อย่างระมัดระวังภายในรูปปั้น\nนี่คือการหวนคืนสู่กันและกันที่ได้ถูกจัดเตรียมไว้อย่างยาวนาน
StageGroup_15912_TypeText,aRaU,g关卡组_StageGroup_A.csv,88,StageGroup,TypeText,,混沌之域,ดินแดนโกลาหล
StageGroup_23663_Name,aRfS,g关卡组_StageGroup_A.csv,89,StageGroup,Name,,深海之遗,มรดกแห่งห้วงทะเลลึก
StageGroup_23663_Desc,aRfR,g关卡组_StageGroup_A.csv,89,StageGroup,Desc,,它们在黑暗中扭曲、融合，然后被小心翼翼地保管在造像里。\n这是一次蓄谋已久的重逢。,พวกมันบิดเบี้ยวและหลอมรวมเข้าหากันในความมืด จากนั้นจึงถูกเก็บรักษาไว้อย่างระมัดระวังภายในรูปปั้น\nนี่คือการพบกันอีกครั้งที่ถูกจัดเตรียมมาอย่างยาวนาน
