Key,ShortKey,Source,Row,Module,Field,Role,CN,EN
Item_9524_Desc,aFOn,d道具_Item_A.csv,647,Item,Desc,,主属性从暴击率、暴击伤害、界域精通和黑印掉落中随机获得1个。,"Mainstat chosen at random from Crit. Rate, Crit. DMG, Realm Mastery, or Sigil Yield."
Item_9657_Desc,aFYf,d道具_Item_A.csv,648,Item,Desc,,主属性从暴击率、暴击伤害、死亡抵抗和伤害强效中随机获得1个。,"Mainstat chosen at random from Crit. Rate, Crit. DMG, DMG Amplification, or Death Resistance."
Item_9585_Desc,aFSL,d道具_Item_A.csv,649,Item,Desc,,主属性从界域精通、狂气回充等级、黑印掉落和银钥充能中随机获得1个。,"Mainstat chosen at random from Keyflare Regen Level, Aliemus Regen Level, Realm Mastery, or Sigil Yield."
Item_9628_Desc,aFVX,d道具_Item_A.csv,650,Item,Desc,,主属性从狂气回充等级、死亡抵抗、银钥充能等级和伤害强效中随机获得1个。,"Mainstat chosen at random from Keyflare Regen Level, Aliemus Regen Level, DMG Amplification, or Death Resistance."
Item_9918_Desc,aGrb,d道具_Item_A.csv,651,Item,Desc,,主属性从界域精通、黑印掉落、死亡抵抗和伤害强效中随机获得1个。,"Mainstat chosen at random from DMG Amplification, Death Resistance, Realm Mastery, or Sigil Yield."
Item_99217_Desc,bHDQ,d道具_Item_A.csv,652,Item,Desc,,临时文本,"Mainstat chosen at random from Crit. Rate, Crit. DMG, Keyflare Regen Level, or Aliemus Regen Level."
Item_99231_Desc,bHED,d道具_Item_A.csv,653,Item,Desc,,临时文本,"Mainstat chosen at random from Crit. Rate, Crit. DMG, Realm Mastery, or Sigil Yield."
Item_99220_Desc,bHDY,d道具_Item_A.csv,654,Item,Desc,,临时文本,"Mainstat chosen at random from Crit. Rate, Crit. DMG, DMG Amplification, or Death Resistance."
Item_99219_Desc,bHDV,d道具_Item_A.csv,655,Item,Desc,,临时文本,"Mainstat chosen at random from Keyflare Regen Level, Aliemus Regen Level, Realm Mastery, or Sigil Yield."
Item_99215_Desc,bHDK,d道具_Item_A.csv,656,Item,Desc,,临时文本,"Mainstat chosen at random from Keyflare Regen Level, Aliemus Regen Level, DMG Amplification, or Death Resistance."
Item_99214_Desc,bHDH,d道具_Item_A.csv,657,Item,Desc,,临时文本,"Mainstat chosen at random from DMG Amplification, Death Resistance, Realm Mastery, or Sigil Yield."
Item_99213_Desc,bHDE,d道具_Item_A.csv,658,Item,Desc,,临时文本,"Mainstat chosen at random from Crit. Rate, Crit. DMG, Keyflare Regen Level, or Aliemus Regen Level."
Item_99216_Desc,bHDN,d道具_Item_A.csv,659,Item,Desc,,临时文本,"Mainstat chosen at random from Crit. Rate, Crit. DMG, Realm Mastery, or Sigil Yield."
Item_99223_Desc,bHEg,d道具_Item_A.csv,660,Item,Desc,,临时文本,"Mainstat chosen at random from Crit. Rate, Crit. DMG, DMG Amplification, or Death Resistance."
Item_99224_Desc,bHEj,d道具_Item_A.csv,661,Item,Desc,,临时文本,"Mainstat chosen at random from Keyflare Regen Level, Aliemus Regen Level, Realm Mastery, or Sigil Yield."
Item_99233_Desc,bHEJ,d道具_Item_A.csv,662,Item,Desc,,临时文本,"Mainstat chosen at random from Keyflare Regen Level, Aliemus Regen Level, DMG Amplification, or Death Resistance."
Item_99225_Desc,bHEm,d道具_Item_A.csv,663,Item,Desc,,临时文本,"Mainstat chosen at random from DMG Amplification, Death Resistance, Realm Mastery, or Sigil Yield."
Item_99230_Name,bHEB,d道具_Item_A.csv,664,Item,Name,,飞升Ⅰ,Ascension I
Item_99230_Desc,bHEA,d道具_Item_A.csv,664,Item,Desc,,临时文本,"Mainstat chosen at random from Crit. Rate, Crit. DMG, Keyflare Regen Level, or Aliemus Regen Level."
Item_99222_Name,bHEe,d道具_Item_A.csv,665,Item,Name,,飞升Ⅱ,Ascension II
Item_99222_Desc,bHEd,d道具_Item_A.csv,665,Item,Desc,,临时文本,"Mainstat chosen at random from Crit. Rate, Crit. DMG, Realm Mastery, or Sigil Yield."
Item_99226_Name,bHEq,d道具_Item_A.csv,666,Item,Name,,飞升Ⅲ,Ascension III
Item_99226_Desc,bHEp,d道具_Item_A.csv,666,Item,Desc,,临时文本,"Mainstat chosen at random from Crit. Rate, Crit. DMG, DMG Amplification, or Death Resistance."
Item_99229_Name,bHEy,d道具_Item_A.csv,667,Item,Name,,飞升Ⅳ,Ascension IV
Item_99229_Desc,bHEx,d道具_Item_A.csv,667,Item,Desc,,临时文本,"Mainstat chosen at random from Keyflare Regen Level, Aliemus Regen Level, Realm Mastery, or Sigil Yield."
Item_99227_Name,bHEt,d道具_Item_A.csv,668,Item,Name,,飞升Ⅴ,Ascension V
Item_99227_Desc,bHEs,d道具_Item_A.csv,668,Item,Desc,,临时文本,"Mainstat chosen at random from Keyflare Regen Level, Aliemus Regen Level, DMG Amplification, or Death Resistance."
Item_99232_Name,bHEH,d道具_Item_A.csv,669,Item,Name,,飞升Ⅵ,Ascension VI
Item_99232_Desc,bHEG,d道具_Item_A.csv,669,Item,Desc,,临时文本,"Mainstat chosen at random from DMG Amplification, Death Resistance, Realm Mastery, or Sigil Yield."
Item_51840_Name,aDGN,d道具_Item_A.csv,670,Item,Name,,机械降神·残本,Remnants: Deus Ex Machina
Item_51840_Desc,aDGL,d道具_Item_A.csv,670,Item,Desc,,用于「机械降神」密契转录时锁定一个副属性，也可以在材料置换中置换为「千面印章」。\n\n残缺的密契碎片，以勉强拼接的方式收藏于拼贴册内。,"Can be used to lock a substat when transcribing Deus Ex Machina Covenants, or consumed in Material Substitution to create ""Thousand Faces Seal"".\n\nIncomplete Covenant fragments, precariously patched together to be stored in a collage book."
Item_51858_Name,aDIh,d道具_Item_A.csv,671,Item,Name,,诅咒兔·残本,Remnants: Cursed Rabbit
Item_51858_Desc,aDIf,d道具_Item_A.csv,671,Item,Desc,,用于「诅咒兔」密契转录时锁定一个副属性，也可以在材料置换中置换为「千面印章」。\n\n残缺的密契碎片，以勉强拼接的方式收藏于拼贴册内。,"Can be used to lock a substat when transcribing Cursed Rabbit Covenants, or consumed in Material Substitution to create ""Thousand Faces Seal"".\n\nIncomplete Covenant fragments, precariously patched together to be stored in a collage book."
Item_51855_Name,aDHV,d道具_Item_A.csv,672,Item,Name,,环形诗篇·残本,Remnants: Circular Psalm
Item_51855_Desc,aDHT,d道具_Item_A.csv,672,Item,Desc,,用于「环形诗篇」密契转录时锁定一个副属性，也可以在材料置换中置换为「千面印章」。\n\n残缺的密契碎片，以勉强拼接的方式收藏于拼贴册内。,"Can be used to lock a substat when transcribing Circular Psalm Covenants, or consumed in Material Substitution to create ""Thousand Faces Seal"".\n\nIncomplete Covenant fragments, precariously patched together to be stored in a collage book."
Item_51843_Name,aDGZ,d道具_Item_A.csv,673,Item,Name,,猩红之拥·残本,Remnants: Scarlet Embrace
Item_51843_Desc,aDGX,d道具_Item_A.csv,673,Item,Desc,,用于「猩红之拥」密契转录时锁定一个副属性，也可以在材料置换中置换为「千面印章」。\n\n残缺的密契碎片，以勉强拼接的方式收藏于拼贴册内。,"Can be used to lock a substat when transcribing Scarlet Embrace Covenants, or consumed in Material Substitution to create ""Thousand Faces Seal"".\n\nIncomplete Covenant fragments, precariously patched together to be stored in a collage book."
Item_51841_Name,aDGR,d道具_Item_A.csv,674,Item,Name,,猩红之悸·残本,Remnants: Crimson Pulse
Item_51841_Desc,aDGP,d道具_Item_A.csv,674,Item,Desc,,用于「猩红之悸」密契转录时锁定一个副属性，也可以在材料置换中置换为「千面印章」。\n\n残缺的密契碎片，以勉强拼接的方式收藏于拼贴册内。,"Can be used to lock a substat when transcribing Crimson Pulse Covenants, or consumed in Material Substitution to create ""Thousand Faces Seal"".\n\nIncomplete Covenant fragments, precariously patched together to be stored in a collage book."
Item_51856_Name,aDHZ,d道具_Item_A.csv,675,Item,Name,,扭曲双子·黑·残本,Remnants: Twisted Twins: Black
Item_51856_Desc,aDHX,d道具_Item_A.csv,675,Item,Desc,,用于「扭曲双子·黑」密契转录时锁定一个副属性，也可以在材料置换中置换为「千面印章」。\n\n残缺的密契碎片，以勉强拼接的方式收藏于拼贴册内。,"Can be used to lock a substat when transcribing Twisted Twins: Black Covenants, or consumed in Material Substitution to create ""Thousand Faces Seal"".\n\nIncomplete Covenant fragments, precariously patched together to be stored in a collage book."
Item_51852_Name,aDHJ,d道具_Item_A.csv,676,Item,Name,,剧院猫·残本,Remnants: Theater Cat
Item_51852_Desc,aDHH,d道具_Item_A.csv,676,Item,Desc,,用于「剧院猫」密契转录时锁定一个副属性，也可以在材料置换中置换为「千面印章」。\n\n残缺的密契碎片，以勉强拼接的方式收藏于拼贴册内。,"Can be used to lock a substat when transcribing Theater Cat Covenants, or consumed in Material Substitution to create ""Thousand Faces Seal"".\n\nIncomplete Covenant fragments, precariously patched together to be stored in a collage book."
Item_51861_Name,aDIt,d道具_Item_A.csv,677,Item,Name,,埋骨地絮语·残本,Remnants: Burial Ground's Sighs
Item_51861_Desc,aDIr,d道具_Item_A.csv,677,Item,Desc,,用于「埋骨地絮语」密契转录时锁定一个副属性，也可以在材料置换中置换为「千面印章」。\n\n残缺的密契碎片，以勉强拼接的方式收藏于拼贴册内。,"Can be used to lock a substat when transcribing Burial Ground's Sighs Covenants, or consumed in Material Substitution to create ""Thousand Faces Seal"".\n\nIncomplete Covenant fragments, precariously patched together to be stored in a collage book."
Item_51854_Name,aDHR,d道具_Item_A.csv,678,Item,Name,,扭曲双子·白·残本,Remnants: Twisted Twins: White
Item_51854_Desc,aDHP,d道具_Item_A.csv,678,Item,Desc,,用于「扭曲双子·白」密契转录时锁定一个副属性，也可以在材料置换中置换为「千面印章」。\n\n残缺的密契碎片，以勉强拼接的方式收藏于拼贴册内。,"Can be used to lock a substat when transcribing Twisted Twins: White Covenants, or consumed in Material Substitution to create ""Thousand Faces Seal"".\n\nIncomplete Covenant fragments, precariously patched together to be stored in a collage book."
Item_51850_Name,aDHB,d道具_Item_A.csv,679,Item,Name,,再衍化·残本,Remnants: Re-evolution
Item_51850_Desc,aDHz,d道具_Item_A.csv,679,Item,Desc,,用于「再衍化」密契转录时锁定一个副属性，也可以在材料置换中置换为「千面印章」。\n\n残缺的密契碎片，以勉强拼接的方式收藏于拼贴册内。,"Can be used to lock a substat when transcribing Re-evolution Covenants, or consumed in Material Substitution to create ""Thousand Faces Seal"".\n\nIncomplete Covenant fragments, precariously patched together to be stored in a collage book."
Item_51860_Name,aDIp,d道具_Item_A.csv,680,Item,Name,,二律背反·残本,Remnants: Paradox
Item_51860_Desc,aDIn,d道具_Item_A.csv,680,Item,Desc,,用于「二律背反」密契转录时锁定一个副属性，也可以在材料置换中置换为「千面印章」。\n\n残缺的密契碎片，以勉强拼接的方式收藏于拼贴册内。,"Can be used to lock a substat when transcribing Paradox Covenants, or consumed in Material Substitution to create ""Thousand Faces Seal"".\n\nIncomplete Covenant fragments, precariously patched together to be stored in a collage book."
Item_51845_Name,aDHh,d道具_Item_A.csv,681,Item,Name,,光合祭礼·残本,Remnants: Photosynthesis Ritual
Item_51845_Desc,aDHf,d道具_Item_A.csv,681,Item,Desc,,用于「光合祭礼」密契转录时锁定一个副属性，也可以在材料置换中置换为「千面印章」。\n\n残缺的密契碎片，以勉强拼接的方式收藏于拼贴册内。,"Can be used to lock a substat when transcribing Photosynthesis Ritual Covenants, or consumed in Material Substitution to create ""Thousand Faces Seal"".\n\nIncomplete Covenant fragments, precariously patched together to be stored in a collage book."
Item_51848_Name,aDHt,d道具_Item_A.csv,682,Item,Name,,海归线·残本,Remnants: Returnal Line
Item_51848_Desc,aDHr,d道具_Item_A.csv,682,Item,Desc,,用于「海归线」密契转录时锁定一个副属性，也可以在材料置换中置换为「千面印章」。\n\n残缺的密契碎片，以勉强拼接的方式收藏于拼贴册内。,"Can be used to lock a substat when transcribing Returnal Line Covenants, or consumed in Material Substitution to create ""Thousand Faces Seal"".\n\nIncomplete Covenant fragments, precariously patched together to be stored in a collage book."
Item_51844_Name,aDHd,d道具_Item_A.csv,683,Item,Name,,36室之环·残本,Remnants: Ring of Chamber 36
Item_51844_Desc,aDHb,d道具_Item_A.csv,683,Item,Desc,,用于「36室之环」密契转录时锁定一个副属性，也可以在材料置换中置换为「千面印章」。\n\n残缺的密契碎片，以勉强拼接的方式收藏于拼贴册内。,"Can be used to lock a substat when transcribing Ring of Chamber 36 Covenants, or consumed in Material Substitution to create ""Thousand Faces Seal"".\n\nIncomplete Covenant fragments, precariously patched together to be stored in a collage book."
Item_51859_Name,aDIl,d道具_Item_A.csv,684,Item,Name,,生机榨取·残本,Remnants: Life Drain
Item_51859_Desc,aDIj,d道具_Item_A.csv,684,Item,Desc,,用于「生机榨取」密契转录时锁定一个副属性，也可以在材料置换中置换为「千面印章」。\n\n残缺的密契碎片，以勉强拼接的方式收藏于拼贴册内。,"Can be used to lock a substat when transcribing Life Drain Covenants, or consumed in Material Substitution to create ""Thousand Faces Seal"".\n\nIncomplete Covenant fragments, precariously patched together to be stored in a collage book."
Item_51847_Name,aDHp,d道具_Item_A.csv,685,Item,Name,,四月礼赞·残本,Remnants: April Tribute
Item_51847_Desc,aDHn,d道具_Item_A.csv,685,Item,Desc,,用于「四月礼赞」密契转录时锁定一个副属性，也可以在材料置换中置换为「千面印章」。\n\n残缺的密契碎片，以勉强拼接的方式收藏于拼贴册内。,"Can be used to lock a substat when transcribing April Tribute Covenants, or consumed in Material Substitution to create ""Thousand Faces Seal"".\n\nIncomplete Covenant fragments, precariously patched together to be stored in a collage book."
Item_51851_Name,aDHF,d道具_Item_A.csv,686,Item,Name,,有机形态·残本,Remnants: Organic Form
Item_51851_Desc,aDHD,d道具_Item_A.csv,686,Item,Desc,,用于「有机形态」密契转录时锁定一个副属性，也可以在材料置换中置换为「千面印章」。\n\n残缺的密契碎片，以勉强拼接的方式收藏于拼贴册内。,"Can be used to lock a substat when transcribing Organic Form Covenants, or consumed in Material Substitution to create ""Thousand Faces Seal"".\n\nIncomplete Covenant fragments, precariously patched together to be stored in a collage book."
Item_51846_Name,aDHl,d道具_Item_A.csv,687,Item,Name,,甜蜜蛞蝓·残本,Remnants: Sweet Slug
Item_51846_Desc,aDHj,d道具_Item_A.csv,687,Item,Desc,,用于「甜蜜蛞蝓」密契转录时锁定一个副属性，也可以在材料置换中置换为「千面印章」。\n\n残缺的密契碎片，以勉强拼接的方式收藏于拼贴册内。,"Can be used to lock a substat when transcribing Sweet Slug Covenants, or consumed in Material Substitution to create ""Thousand Faces Seal"".\n\nIncomplete Covenant fragments, precariously patched together to be stored in a collage book."
Item_51849_Name,aDHx,d道具_Item_A.csv,688,Item,Name,,入药之梦·残本,Remnants: Dream of Medicine
Item_51849_Desc,aDHv,d道具_Item_A.csv,688,Item,Desc,,用于「入药之梦」密契转录时锁定一个副属性，也可以在材料置换中置换为「千面印章」。\n\n残缺的密契碎片，以勉强拼接的方式收藏于拼贴册内。,"Can be used to lock a substat when transcribing Dream of Medicine Covenants, or consumed in Material Substitution to create ""Thousand Faces Seal"".\n\nIncomplete Covenant fragments, precariously patched together to be stored in a collage book."
Item_51857_Name,aDId,d道具_Item_A.csv,689,Item,Name,,远方的欢宴·残本,Remnants: Feast from Afar
Item_51857_Desc,aDIb,d道具_Item_A.csv,689,Item,Desc,,用于「远方的欢宴」密契转录时锁定一个副属性，也可以在材料置换中置换为「千面印章」。\n\n残缺的密契碎片，以勉强拼接的方式收藏于拼贴册内。,"Can be used to lock a substat when transcribing Feast from Afar Covenants, or consumed in Material Substitution to create ""Thousand Faces Seal"".\n\nIncomplete Covenant fragments, precariously patched together to be stored in a collage book."
Item_51853_Name,aDHN,d道具_Item_A.csv,690,Item,Name,,无垢启示录·残本,Remnants: Unstained Chronicle
Item_51853_Desc,aDHL,d道具_Item_A.csv,690,Item,Desc,,用于「无垢启示录」密契转录时锁定一个副属性，也可以在材料置换中置换为「千面印章」。\n\n残缺的密契碎片，以勉强拼接的方式收藏于拼贴册内。,"Can be used to lock a substat when transcribing Unstained Chronicle Covenants, or consumed in Material Substitution to create ""Thousand Faces Seal"".\n\nIncomplete Covenant fragments, precariously patched together to be stored in a collage book."
