Key,ShortKey,Source,Row,Module,Field,Role,CN,JP,,,,,,,,,,,,,,
AwakerTalent_78624_TalentDesc_1,auIF,h唤醒体天赋_AwakerTalent_A_M.csv,1353,AwakerTalent,TalentDesc,卡斯托尔,·该天赋仅在「星辰篇」关卡中生效。\n·该唤醒体的体质、攻击、防御提高 [Arg1] %，并使该唤醒体首次打出灵知觉醒后获得 [Arg2] 点银钥能量。\n·打出「黑羽」不会添加「算力调和」，「圣羽洗罪」施加的侵蚀提高卡斯托尔攻击力的 [Arg3]％。\n·卡斯托尔对「提灯教会」敌人施加的侵蚀提高 [Arg4]％。,・この才能は「星辰篇」のステージでのみ有効。\n・該当の覚醒体の体力、攻撃、防御が[Arg1]%増加し、その覚醒体が初めて霊知覚醒を使用した後、[Arg2]キーエネルギーを獲得する。\n・「黒羽」は「行動力調和」を獲得しない。「罪を洗う聖羽」が付与する「侵蝕」がカストルの攻撃力の[Arg3]%に増加する。\n・カストルが「提灯教会」の敵に付与する「侵蝕」が[Arg4]%増加する。,,,,,,,,,,,,,,
AwakerTalent_78624_TalentDesc_2,auIH,h唤醒体天赋_AwakerTalent_A_M.csv,1354,AwakerTalent,TalentDesc,卡斯托尔,·该天赋仅在「星辰篇」关卡中生效。\n·该唤醒体的体质、攻击、防御提高 [Arg1] %，并使该唤醒体首次打出灵知觉醒后获得 [Arg2] 点银钥能量。\n·打出「黑羽」不会添加「算力调和」，「圣羽洗罪」施加的侵蚀提高卡斯托尔攻击力的 [Arg3]％。\n·卡斯托尔对「提灯教会」敌人施加的侵蚀提高 [Arg4]％。,・この才能は「星辰篇」のステージでのみ有効。\n・該当の覚醒体の体力、攻撃、防御が[Arg1]%増加し、その覚醒体が初めて霊知覚醒を使用した後、[Arg2]キーエネルギーを獲得する。\n・「黒羽」は「行動力調和」を獲得しない。「罪を洗う聖羽」が付与する「侵蝕」がカストルの攻撃力の[Arg3]%に増加する。\n・カストルが「提灯教会」の敵に付与する「侵蝕」が[Arg4]%増加する。,,,,,,,,,,,,,,
AwakerTalent_78624_TalentDesc_3,auII,h唤醒体天赋_AwakerTalent_A_M.csv,1355,AwakerTalent,TalentDesc,卡斯托尔,·该天赋仅在「星辰篇」关卡中生效。\n·该唤醒体的体质、攻击、防御提高 [Arg1] %，并使该唤醒体首次打出灵知觉醒后获得 [Arg2] 点银钥能量。\n·打出「黑羽」不会添加「算力调和」，「圣羽洗罪」施加的侵蚀提高卡斯托尔攻击力的 [Arg3]％。\n·卡斯托尔对「提灯教会」敌人施加的侵蚀提高 [Arg4]％。,・この才能は「星辰篇」のステージでのみ有効。\n・該当の覚醒体の体力、攻撃、防御が[Arg1]%増加し、その覚醒体が初めて霊知覚醒を使用した後、[Arg2]キーエネルギーを獲得する。\n・「黒羽」は「行動力調和」を獲得しない。「罪を洗う聖羽」が付与する「侵蝕」がカストルの攻撃力の[Arg3]%に増加する。\n・カストルが「提灯教会」の敵に付与する「侵蝕」が[Arg4]%増加する。,,,,,,,,,,,,,,
AwakerTalent_78624_TalentDesc_4,auIJ,h唤醒体天赋_AwakerTalent_A_M.csv,1356,AwakerTalent,TalentDesc,卡斯托尔,·该天赋仅在「星辰篇」关卡中生效。\n·该唤醒体的体质、攻击、防御提高 [Arg1] %，并使该唤醒体首次打出灵知觉醒后获得 [Arg2] 点银钥能量。\n·打出「黑羽」不会添加「算力调和」，「圣羽洗罪」施加的侵蚀提高卡斯托尔攻击力的 [Arg3]％。\n·卡斯托尔对「提灯教会」敌人施加的侵蚀提高 [Arg4]％。,・この才能は「星辰篇」のステージでのみ有効。\n・該当の覚醒体の体力、攻撃、防御が[Arg1]%増加し、その覚醒体が初めて霊知覚醒を使用した後、[Arg2]キーエネルギーを獲得する。\n・「黒羽」は「行動力調和」を獲得しない。「罪を洗う聖羽」が付与する「侵蝕」がカストルの攻撃力の[Arg3]%に増加する。\n・カストルが「提灯教会」の敵に付与する「侵蝕」が[Arg4]%増加する。,,,,,,,,,,,,,,
AwakerTalent_78624_TalentDesc_5,auIK,h唤醒体天赋_AwakerTalent_A_M.csv,1357,AwakerTalent,TalentDesc,卡斯托尔,·该天赋仅在「星辰篇」关卡中生效。\n·该唤醒体的体质、攻击、防御提高 [Arg1] %，并使该唤醒体首次打出灵知觉醒后获得 [Arg2] 点银钥能量。\n·打出「黑羽」不会添加「算力调和」，「圣羽洗罪」施加的侵蚀提高卡斯托尔攻击力的 [Arg3]％。\n·卡斯托尔对「提灯教会」敌人施加的侵蚀提高 [Arg4]％。,・この才能は「星辰篇」のステージでのみ有効。\n・該当の覚醒体の体力、攻撃、防御が[Arg1]%増加し、その覚醒体が初めて霊知覚醒を使用した後、[Arg2]キーエネルギーを獲得する。\n・「黒羽」は「行動力調和」を獲得しない。「罪を洗う聖羽」が付与する「侵蝕」がカストルの攻撃力の[Arg3]%に増加する。\n・カストルが「提灯教会」の敵に付与する「侵蝕」が[Arg4]%増加する。,,,,,,,,,,,,,,
AwakerTalent_78624_TalentDesc_6,auIL,h唤醒体天赋_AwakerTalent_A_M.csv,1358,AwakerTalent,TalentDesc,卡斯托尔,·该天赋仅在「星辰篇」关卡中生效。\n·该唤醒体的体质、攻击、防御提高 [Arg1] %，并使该唤醒体首次打出灵知觉醒后获得 [Arg2] 点银钥能量。\n·打出「黑羽」不会添加「算力调和」，「圣羽洗罪」施加的侵蚀提高卡斯托尔攻击力的 [Arg3]％。\n·卡斯托尔对「提灯教会」敌人施加的侵蚀提高 [Arg4]％。,・この才能は「星辰篇」のステージでのみ有効。\n・該当の覚醒体の体力、攻撃、防御が[Arg1]%増加し、その覚醒体が初めて霊知覚醒を使用した後、[Arg2]キーエネルギーを獲得する。\n・「黒羽」は「行動力調和」を獲得しない。「罪を洗う聖羽」が付与する「侵蝕」がカストルの攻撃力の[Arg3]%に増加する。\n・カストルが「提灯教会」の敵に付与する「侵蝕」が[Arg4]%増加する。,,,,,,,,,,,,,,
AwakerTalent_78624_TalentDesc_7,auIM,h唤醒体天赋_AwakerTalent_A_M.csv,1359,AwakerTalent,TalentDesc,卡斯托尔,·该天赋仅在「星辰篇」关卡中生效。\n·该唤醒体的体质、攻击、防御提高 [Arg1] %，并使该唤醒体首次打出灵知觉醒后获得 [Arg2] 点银钥能量。\n·打出「黑羽」不会添加「算力调和」，「圣羽洗罪」施加的侵蚀提高卡斯托尔攻击力的 [Arg3]％。\n·卡斯托尔对「提灯教会」敌人施加的侵蚀提高 [Arg4]％。,・この才能は「星辰篇」のステージでのみ有効。\n・該当の覚醒体の体力、攻撃、防御が[Arg1]%増加し、その覚醒体が初めて霊知覚醒を使用した後、[Arg2]キーエネルギーを獲得する。\n・「黒羽」は「行動力調和」を獲得しない。「罪を洗う聖羽」が付与する「侵蝕」がカストルの攻撃力の[Arg3]%に増加する。\n・カストルが「提灯教会」の敵に付与する「侵蝕」が[Arg4]%増加する。,,,,,,,,,,,,,,
AwakerTalent_78624_TalentDesc_8,auIN,h唤醒体天赋_AwakerTalent_A_M.csv,1360,AwakerTalent,TalentDesc,卡斯托尔,·该天赋仅在「星辰篇」关卡中生效。\n·该唤醒体的体质、攻击、防御提高 [Arg1] %，并使该唤醒体首次打出灵知觉醒后获得 [Arg2] 点银钥能量。\n·打出「黑羽」不会添加「算力调和」，「圣羽洗罪」施加的侵蚀提高卡斯托尔攻击力的 [Arg3]％。\n·卡斯托尔对「提灯教会」敌人施加的侵蚀提高 [Arg4]％。,・この才能は「星辰篇」のステージでのみ有効。\n・該当の覚醒体の体力、攻撃、防御が[Arg1]%増加し、その覚醒体が初めて霊知覚醒を使用した後、[Arg2]キーエネルギーを獲得する。\n・「黒羽」は「行動力調和」を獲得しない。「罪を洗う聖羽」が付与する「侵蝕」がカストルの攻撃力の[Arg3]%に増加する。\n・カストルが「提灯教会」の敵に付与する「侵蝕」が[Arg4]%増加する。,,,,,,,,,,,,,,
AwakerTalent_78624_TalentDesc_9,auIO,h唤醒体天赋_AwakerTalent_A_M.csv,1361,AwakerTalent,TalentDesc,卡斯托尔,·该天赋仅在「星辰篇」关卡中生效。\n·该唤醒体的体质、攻击、防御提高 [Arg1] %，并使该唤醒体首次打出灵知觉醒后获得 [Arg2] 点银钥能量。\n·打出「黑羽」不会添加「算力调和」，「圣羽洗罪」施加的侵蚀提高卡斯托尔攻击力的 [Arg3]％。\n·卡斯托尔对「提灯教会」敌人施加的侵蚀提高 [Arg4]％。,・この才能は「星辰篇」のステージでのみ有効。\n・該当の覚醒体の体力、攻撃、防御が[Arg1]%増加し、その覚醒体が初めて霊知覚醒を使用した後、[Arg2]キーエネルギーを獲得する。\n・「黒羽」は「行動力調和」を獲得しない。「罪を洗う聖羽」が付与する「侵蝕」がカストルの攻撃力の[Arg3]%に増加する。\n・カストルが「提灯教会」の敵に付与する「侵蝕」が[Arg4]%増加する。,,,,,,,,,,,,,,
AwakerTalent_78624_TalentDesc_10,auIG,h唤醒体天赋_AwakerTalent_A_M.csv,1362,AwakerTalent,TalentDesc,卡斯托尔,·该天赋仅在「星辰篇」关卡中生效。\n·该唤醒体的体质、攻击、防御提高 [Arg1] %，并使该唤醒体首次打出灵知觉醒后获得 [Arg2] 点银钥能量。\n·打出「黑羽」不会添加「算力调和」，「圣羽洗罪」施加的侵蚀提高卡斯托尔攻击力的 [Arg3]％。\n·卡斯托尔对「提灯教会」敌人施加的侵蚀提高 [Arg4]％。,・この才能は「星辰篇」のステージでのみ有効。\n・該当の覚醒体の体力、攻撃、防御が[Arg1]%増加し、その覚醒体が初めて霊知覚醒を使用した後、[Arg2]キーエネルギーを獲得する。\n・「黒羽」は「行動力調和」を獲得しない。「罪を洗う聖羽」が付与する「侵蝕」がカストルの攻撃力の[Arg3]%に増加する。\n・カストルが「提灯教会」の敵に付与する「侵蝕」が[Arg4]%増加する。,,,,,,,,,,,,,,
AwakerTalent_95806_TalentDesc_1,bzSO,h唤醒体天赋_AwakerTalent_A_M.csv,1363,AwakerTalent,TalentDesc,杜勒赛因,·该天赋仅在「星辰篇」关卡中生效。\n·该唤醒体的体质、攻击、防御提高 [Arg1] %，并使该唤醒体首次打出灵知觉醒后获得 [Arg2] 点银钥能量。\n·所有唤醒体力量获取效果提高 [Arg3]％。\n·杜勒赛因击杀「亡灵」时获得 [Arg4] 点狂气。,・この才能は「星辰篇」のステージでのみ有効。\n・該当の覚醒体の体力、攻撃、防御が[Arg1]%増加し、この覚醒体が初めて霊知覚醒を使用した後、[Arg2]キーエネルギーを獲得する。\n・すべての覚醒体の力の吸収効果が[Arg3]%増加する。\n・ドゥルセインが「亡霊」の敵を撃破した後、[Arg4]狂気を獲得する。,,,,,,,,,,,,,,
AwakerTalent_95806_TalentDesc_2,bzSQ,h唤醒体天赋_AwakerTalent_A_M.csv,1364,AwakerTalent,TalentDesc,杜勒赛因,·该天赋仅在「星辰篇」关卡中生效。\n·该唤醒体的体质、攻击、防御提高 [Arg1] %，并使该唤醒体首次打出灵知觉醒后获得 [Arg2] 点银钥能量。\n·所有唤醒体力量获取效果提高 [Arg3]％。\n·杜勒赛因击杀「亡灵」时获得 [Arg4] 点狂气。,・この才能は「星辰篇」のステージでのみ有効。\n・該当の覚醒体の体力、攻撃、防御が[Arg1]%増加し、この覚醒体が初めて霊知覚醒を使用した後、[Arg2]キーエネルギーを獲得する。\n・すべての覚醒体の力の吸収効果が[Arg3]%増加する。\n・ドゥルセインが「亡霊」の敵を撃破した後、[Arg4]狂気を獲得する。,,,,,,,,,,,,,,
AwakerTalent_95806_TalentDesc_3,bzSR,h唤醒体天赋_AwakerTalent_A_M.csv,1365,AwakerTalent,TalentDesc,杜勒赛因,·该天赋仅在「星辰篇」关卡中生效。\n·该唤醒体的体质、攻击、防御提高 [Arg1] %，并使该唤醒体首次打出灵知觉醒后获得 [Arg2] 点银钥能量。\n·所有唤醒体力量获取效果提高 [Arg3]％。\n·杜勒赛因击杀「亡灵」时获得 [Arg4] 点狂气。,・この才能は「星辰篇」のステージでのみ有効。\n・該当の覚醒体の体力、攻撃、防御が[Arg1]%増加し、この覚醒体が初めて霊知覚醒を使用した後、[Arg2]キーエネルギーを獲得する。\n・すべての覚醒体の力の吸収効果が[Arg3]%増加する。\n・ドゥルセインが「亡霊」の敵を撃破した後、[Arg4]狂気を獲得する。,,,,,,,,,,,,,,
AwakerTalent_95806_TalentDesc_4,bzSS,h唤醒体天赋_AwakerTalent_A_M.csv,1366,AwakerTalent,TalentDesc,杜勒赛因,·该天赋仅在「星辰篇」关卡中生效。\n·该唤醒体的体质、攻击、防御提高 [Arg1] %，并使该唤醒体首次打出灵知觉醒后获得 [Arg2] 点银钥能量。\n·所有唤醒体力量获取效果提高 [Arg3]％。\n·杜勒赛因击杀「亡灵」时获得 [Arg4] 点狂气。,・この才能は「星辰篇」のステージでのみ有効。\n・該当の覚醒体の体力、攻撃、防御が[Arg1]%増加し、この覚醒体が初めて霊知覚醒を使用した後、[Arg2]キーエネルギーを獲得する。\n・すべての覚醒体の力の吸収効果が[Arg3]%増加する。\n・ドゥルセインが「亡霊」の敵を撃破した後、[Arg4]狂気を獲得する。,,,,,,,,,,,,,,
AwakerTalent_95806_TalentDesc_5,bzST,h唤醒体天赋_AwakerTalent_A_M.csv,1367,AwakerTalent,TalentDesc,杜勒赛因,·该天赋仅在「星辰篇」关卡中生效。\n·该唤醒体的体质、攻击、防御提高 [Arg1] %，并使该唤醒体首次打出灵知觉醒后获得 [Arg2] 点银钥能量。\n·所有唤醒体力量获取效果提高 [Arg3]％。\n·杜勒赛因击杀「亡灵」时获得 [Arg4] 点狂气。,・この才能は「星辰篇」のステージでのみ有効。\n・該当の覚醒体の体力、攻撃、防御が[Arg1]%増加し、この覚醒体が初めて霊知覚醒を使用した後、[Arg2]キーエネルギーを獲得する。\n・すべての覚醒体の力の吸収効果が[Arg3]%増加する。\n・ドゥルセインが「亡霊」の敵を撃破した後、[Arg4]狂気を獲得する。,,,,,,,,,,,,,,
